"","attractor","state","IFNG_e","GMCSF_e","IL1B_e","IC_e","LPS_e","NECA_e","EGFR_e","IL4_e","IL6_e","IL10_e","STAT1","STAT5","IL1R","IL12_out","FCGR","NFKB","VEGF_out","TLR4","IL6_out","KLF4","STAT6","IL10_out","SOCS1","PPARG","STAT3_IL6","STAT3_IL10","SOCS3","IL6R","IL10R","cell.type"
"6174",2369,6,1,1,1,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6175",2370,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6176",2370,2,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6177",2370,3,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6178",2370,4,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6179",2370,5,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6180",2370,6,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6181",2371,1,0,1,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6182",2371,2,0,1,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6183",2371,3,0,1,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6184",2371,4,0,1,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6185",2371,5,0,1,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6186",2371,6,0,1,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6187",2372,1,0,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6188",2372,2,0,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6189",2372,3,0,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6190",2372,4,0,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6191",2372,5,0,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6192",2372,6,0,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6217",2377,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6218",2377,2,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6219",2377,3,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6220",2377,4,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6221",2377,5,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6222",2377,6,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6223",2378,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6224",2378,2,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6225",2378,3,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6226",2378,4,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6227",2378,5,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6228",2378,6,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6229",2379,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6230",2379,2,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6231",2379,3,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6232",2379,4,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6233",2379,5,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6234",2379,6,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6235",2380,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6236",2380,2,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6237",2380,3,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6238",2380,4,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6239",2380,5,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6240",2380,6,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6421",2411,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6422",2411,2,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6423",2411,3,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6424",2411,4,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6425",2411,5,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6426",2411,6,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6427",2412,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6428",2412,2,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6429",2412,3,1,1,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6430",2412,4,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6431",2412,5,1,1,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6432",2412,6,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6433",2413,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6434",2413,2,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6435",2413,3,1,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6436",2413,4,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6437",2413,5,1,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6438",2413,6,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6439",2414,1,1,1,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6440",2414,2,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6441",2414,3,1,1,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6442",2414,4,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6443",2414,5,1,1,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6444",2414,6,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6445",2415,1,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6446",2415,2,1,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6447",2415,3,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6448",2415,4,1,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6449",2415,5,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6450",2415,6,1,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6451",2416,1,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6452",2416,2,1,1,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6453",2416,3,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6454",2416,4,1,1,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6455",2416,5,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6456",2416,6,1,1,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6457",2417,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6458",2417,2,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6459",2417,3,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6460",2417,4,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6461",2417,5,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6462",2417,6,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6463",2418,1,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6464",2418,2,1,1,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6465",2418,3,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6466",2418,4,1,1,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6467",2418,5,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6468",2418,6,1,1,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6469",2419,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6470",2419,2,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6471",2419,3,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6472",2419,4,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6473",2419,5,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6474",2419,6,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6475",2420,1,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6476",2420,2,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6477",2420,3,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6478",2420,4,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6479",2420,5,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6480",2420,6,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6481",2421,1,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6482",2421,2,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6483",2421,3,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6484",2421,4,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6485",2421,5,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6486",2421,6,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6487",2422,1,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6488",2422,2,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6489",2422,3,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6490",2422,4,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6491",2422,5,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6492",2422,6,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6517",2427,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6518",2427,2,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6519",2427,3,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6520",2427,4,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6521",2427,5,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6522",2427,6,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6523",2428,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6524",2428,2,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6525",2428,3,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6526",2428,4,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6527",2428,5,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6528",2428,6,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6529",2429,1,0,1,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6530",2429,2,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6531",2429,3,0,1,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6532",2429,4,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6533",2429,5,0,1,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6534",2429,6,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6535",2430,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6536",2430,2,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6537",2430,3,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6538",2430,4,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6539",2430,5,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6540",2430,6,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6541",2431,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6542",2431,2,0,1,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6543",2431,3,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6544",2431,4,0,1,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6545",2431,5,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6546",2431,6,0,1,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6547",2432,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6548",2432,2,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"M1__/M1__/M1__/M1__/M1__/M1__"
"6549",2432,3,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,"M1__/M1__/M1__/M1__/M1__/M1__"
