"attractor","state","label"
1902,8602020,"il6*"
1902,8470948,"il6*"
1902,8454564,"il6*"
1903,176161188,"il6*"
1903,176292260,"il6*"
1903,176308644,"il6*"
1903,176374180,"il6*"
1903,176243108,"il6*"
1903,176226724,"il6*"
1904,41943460,"il6*"
1904,42074532,"il6*"
1904,42090916,"il6*"
1904,42156452,"il6*"
1904,42025380,"il6*"
1904,42008996,"il6*"
1905,189792514,"il6*"
1905,189923586,"il6*"
1905,189939970,"il6*"
1905,190005506,"il6*"
1905,189874434,"il6*"
1905,189858050,"il6*"
1906,55574786,"il6*"
1906,55705858,"il6*"
1906,55722242,"il6*"
1906,55787778,"il6*"
1906,55656706,"il6*"
1906,55640322,"il6*"
1907,173015298,"il6*"
1907,173146370,"il6*"
1907,173162754,"il6*"
1907,173228290,"il6*"
1907,173097218,"il6*"
1907,173080834,"il6*"
1908,38797570,"il6*"
1908,38928642,"il6*"
1908,38945026,"il6*"
1908,39010562,"il6*"
1908,38879490,"il6*"
1908,38863106,"il6*"
1909,168820994,"il6*"
1909,168952066,"il6*"
1909,168968450,"il6*"
1909,169033986,"il6*"
1909,168902914,"il6*"
1909,168886530,"il6*"
1910,34603266,"il6*"
1910,34734338,"il6*"
1910,34750722,"il6*"
1910,34816258,"il6*"
1910,34685186,"il6*"
1910,34668802,"il6*"
1911,185598210,"il6*"
1911,185729282,"il6*"
1911,185745666,"il6*"
1911,185811202,"il6*"
1911,185680130,"il6*"
1911,185663746,"il6*"
1912,51380482,"il6*"
1912,51511554,"il6*"
1912,51527938,"il6*"
1912,51593474,"il6*"
1912,51462402,"il6*"
1912,51446018,"il6*"
1913,26214886,"M2*"
1913,26345958,"M2*"
1913,26362342,"M2*"
1913,26427878,"M2*"
1913,26296806,"M2*"
1913,26280422,"M2*"
1914,160432614,"M2*"
1914,160563686,"M2*"
1914,160580070,"M2*"
1914,160645606,"M2*"
1914,160514534,"M2*"
1914,160498150,"M2*"
1915,59769318,"M2*"
1915,59900390,"M2*"
1915,59916774,"M2*"
1915,59982310,"M2*"
1915,59851238,"M2*"
1915,59834854,"M2*"
1916,193987046,"M2*"
1916,194118118,"M2*"
1916,194134502,"M2*"
1916,194200038,"M2*"
1916,194068966,"M2*"
1916,194052582,"M2*"
1917,61866470,"M2*"
1917,61997542,"M2*"
1917,62013926,"M2*"
1917,62079462,"M2*"
1917,61948390,"M2*"
1917,61932006,"M2*"
1918,196084198,"M2*"
1918,196215270,"M2*"
1918,196231654,"M2*"
1918,196297190,"M2*"
1918,196166118,"M2*"
1918,196149734,"M2*"
1919,28312038,"M2*"
1919,28443110,"M2*"
1919,28459494,"M2*"
1919,28525030,"M2*"
1919,28393958,"M2*"
1919,28377574,"M2*"
1920,162529766,"M2*"
1920,162660838,"M2*"
1920,162677222,"M2*"
1920,162742758,"M2*"
1920,162611686,"M2*"
1920,162595302,"M2*"
1921,179306918,"il6*"
1921,179437990,"il6*"
1921,179454374,"il6*"
1921,179519910,"il6*"
1921,179388838,"il6*"
1921,179372454,"il6*"
1922,45089190,"il6*"
1922,45220262,"il6*"
1922,45236646,"il6*"
1922,45302182,"il6*"
1922,45171110,"il6*"
1922,45154726,"il6*"
1923,145752486,"il6*"
1923,145883558,"il6*"
1923,145899942,"il6*"
1923,145965478,"il6*"
1923,145834406,"il6*"
1923,145818022,"il6*"
1924,11534758,"il6*"
1924,11665830,"il6*"
1924,11682214,"il6*"
1924,11747750,"il6*"
1924,11616678,"il6*"
1924,11600294,"il6*"
1925,143655334,"il6*"
1925,143786406,"il6*"
1925,143802790,"il6*"
1925,143868326,"il6*"
1925,143737254,"il6*"
1925,143720870,"il6*"
1926,9437606,"il6*"
1926,9568678,"il6*"
1926,9585062,"il6*"
1926,9650598,"il6*"
1926,9519526,"il6*"
1926,9503142,"il6*"
1927,177209766,"il6*"
1927,177340838,"il6*"
1927,177357222,"il6*"
1927,177422758,"il6*"
1927,177291686,"il6*"
1927,177275302,"il6*"
1928,42992038,"il6*"
1928,43123110,"il6*"
1928,43139494,"il6*"
1928,43205030,"il6*"
1928,43073958,"il6*"
1928,43057574,"il6*"
1929,168821026,"il6*"
1929,168952070,"il6*"
1929,168968482,"il6*"
1929,169033990,"il6*"
1929,168902946,"il6*"
1929,168886534,"il6*"
1930,34603298,"il6*"
1930,34734342,"il6*"
1930,34750754,"il6*"
1930,34816262,"il6*"
1930,34685218,"il6*"
1930,34668806,"il6*"
1931,185598242,"il6*"
1931,185729286,"il6*"
1931,185745698,"il6*"
1931,185811206,"il6*"
1931,185680162,"il6*"
1931,185663750,"il6*"
1932,51380514,"il6*"
1932,51511558,"il6*"
1932,51527970,"il6*"
1932,51593478,"il6*"
1932,51462434,"il6*"
1932,51446022,"il6*"
1933,189792546,"il6*"
1933,189923590,"il6*"
1933,189940002,"il6*"
1933,190005510,"il6*"
1933,189874466,"il6*"
1933,189858054,"il6*"
1934,55574818,"il6*"
1934,55705862,"il6*"
1934,55722274,"il6*"
1934,55787782,"il6*"
1934,55656738,"il6*"
1934,55640326,"il6*"
1935,173015330,"il6*"
1935,173146374,"il6*"
1935,173162786,"il6*"
1935,173228294,"il6*"
1935,173097250,"il6*"
1935,173080838,"il6*"
1936,38797602,"il6*"
1936,38928646,"il6*"
1936,38945058,"il6*"
1936,39010566,"il6*"
1936,38879522,"il6*"
1936,38863110,"il6*"
1937,173015302,"il6*"
1937,173146402,"il6*"
1937,173162758,"il6*"
1937,173228322,"il6*"
1937,173097222,"il6*"
1937,173080866,"il6*"
1938,38797574,"il6*"
1938,38928674,"il6*"
1938,38945030,"il6*"
1938,39010594,"il6*"
1938,38879494,"il6*"
1938,38863138,"il6*"
1939,189792518,"il6*"
1939,189923618,"il6*"
1939,189939974,"il6*"
1939,190005538,"il6*"
1939,189874438,"il6*"
1939,189858082,"il6*"
1940,55574790,"il6*"
1940,55705890,"il6*"
1940,55722246,"il6*"
1940,55787810,"il6*"
1940,55656710,"il6*"
1940,55640354,"il6*"
1941,185598214,"il6*"
1941,185729314,"il6*"
1941,185745670,"il6*"
1941,185811234,"il6*"
1941,185680134,"il6*"
1941,185663778,"il6*"
1942,51380486,"il6*"
1942,51511586,"il6*"
1942,51527942,"il6*"
1942,51593506,"il6*"
1942,51462406,"il6*"
1942,51446050,"il6*"
1943,168820998,"il6*"
1943,168952098,"il6*"
1943,168968454,"il6*"
1943,169034018,"il6*"
1943,168902918,"il6*"
1943,168886562,"il6*"
1944,34603270,"il6*"
1944,34734370,"il6*"
1944,34750726,"il6*"
1944,34816290,"il6*"
1944,34685190,"il6*"
1944,34668834,"il6*"
1945,185665792,"M2b*"
1945,185860354,"M2b*"
1945,185762050,"M2b*"
1945,185813248,"M2b*"
1945,185942274,"M2b*"
1945,185696514,"M2b*"
1946,51448064,"M2b*"
1946,51642626,"M2b*"
1946,51544322,"M2b*"
1946,51595520,"M2b*"
1946,51724546,"M2b*"
1946,51478786,"M2b*"
1947,168888576,"M2b*"
1947,169083138,"M2b*"
1947,168984834,"M2b*"
1947,169036032,"M2b*"
1947,169165058,"M2b*"
1947,168919298,"M2b*"
1948,34670848,"M2b*"
1948,34865410,"M2b*"
1948,34767106,"M2b*"
1948,34818304,"M2b*"
1948,34947330,"M2b*"
1948,34701570,"M2b*"
1949,173082880,"M2b*"
1949,173277442,"M2b*"
1949,173179138,"M2b*"
1949,173230336,"M2b*"
1949,173359362,"M2b*"
1949,173113602,"M2b*"
1950,38865152,"M2b*"
1950,39059714,"M2b*"
1950,38961410,"M2b*"
1950,39012608,"M2b*"
1950,39141634,"M2b*"
1950,38895874,"M2b*"
1951,189860096,"M2b*"
1951,190054658,"M2b*"
1951,189956354,"M2b*"
1951,190007552,"M2b*"
1951,190136578,"M2b*"
1951,189890818,"M2b*"
1952,55642368,"M2b*"
1952,55836930,"M2b*"
1952,55738626,"M2b*"
1952,55789824,"M2b*"
1952,55918850,"M2b*"
1952,55673090,"M2b*"
1953,189825282,"M2b*"
1953,189991168,"M2b*"
1953,190071042,"M2b*"
1953,190021890,"M2b*"
1953,189876480,"M2b*"
1953,190120194,"M2b*"
1954,55607554,"M2b*"
1954,55773440,"M2b*"
1954,55853314,"M2b*"
1954,55804162,"M2b*"
1954,55658752,"M2b*"
1954,55902466,"M2b*"
1955,173048066,"M2b*"
1955,173213952,"M2b*"
1955,173293826,"M2b*"
1955,173244674,"M2b*"
1955,173099264,"M2b*"
1955,173342978,"M2b*"
1956,38830338,"M2b*"
1956,38996224,"M2b*"
1956,39076098,"M2b*"
1956,39026946,"M2b*"
1956,38881536,"M2b*"
1956,39125250,"M2b*"
1957,168853762,"M2b*"
1957,169019648,"M2b*"
1957,169099522,"M2b*"
1957,169050370,"M2b*"
1957,168904960,"M2b*"
1957,169148674,"M2b*"
1958,34636034,"M2b*"
1958,34801920,"M2b*"
1958,34881794,"M2b*"
1958,34832642,"M2b*"
1958,34687232,"M2b*"
1958,34930946,"M2b*"
1959,185630978,"M2b*"
1959,185796864,"M2b*"
1959,185876738,"M2b*"
1959,185827586,"M2b*"
1959,185682176,"M2b*"
1959,185925890,"M2b*"
1960,51413250,"M2b*"
1960,51579136,"M2b*"
1960,51659010,"M2b*"
1960,51609858,"M2b*"
1960,51464448,"M2b*"
1960,51708162,"M2b*"
1961,51937547,"M1M2*"
1961,52103425,"M1M2*"
1961,52183299,"M1M2*"
1961,52134155,"M1M2*"
1961,51988737,"M1M2*"
1961,52232451,"M1M2*"
1962,186155275,"M1M2*"
1962,186321153,"M1M2*"
1962,186401027,"M1M2*"
1962,186351883,"M1M2*"
1962,186206465,"M1M2*"
1962,186450179,"M1M2*"
1963,35160331,"M1M2*"
1963,35326209,"M1M2*"
1963,35406083,"M1M2*"
1963,35356939,"M1M2*"
1963,35211521,"M1M2*"
1963,35455235,"M1M2*"
1964,169378059,"M1M2*"
1964,169543937,"M1M2*"
1964,169623811,"M1M2*"
1964,169574667,"M1M2*"
1964,169429249,"M1M2*"
1964,169672963,"M1M2*"
1965,39354635,"M1M2*"
1965,39520513,"M1M2*"
1965,39600387,"M1M2*"
1965,39551243,"M1M2*"
1965,39405825,"M1M2*"
1965,39649539,"M1M2*"
1966,173572363,"M1M2*"
1966,173738241,"M1M2*"
1966,173818115,"M1M2*"
1966,173768971,"M1M2*"
1966,173623553,"M1M2*"
1966,173867267,"M1M2*"
1967,56131851,"M1M2*"
1967,56297729,"M1M2*"
1967,56377603,"M1M2*"
1967,56328459,"M1M2*"
1967,56183041,"M1M2*"
1967,56426755,"M1M2*"
1968,190349579,"M1M2*"
1968,190515457,"M1M2*"
1968,190595331,"M1M2*"
1968,190546187,"M1M2*"
1968,190400769,"M1M2*"
1968,190644483,"M1M2*"
1969,55083265,"M2b*"
1969,55249153,"M2b*"
1969,55329025,"M2b*"
1969,55279873,"M2b*"
1969,55134465,"M2b*"
1969,55378177,"M2b*"
1970,189300993,"M2b*"
1970,189466881,"M2b*"
1970,189546753,"M2b*"
1970,189497601,"M2b*"
1970,189352193,"M2b*"
1970,189595905,"M2b*"
1971,38306049,"M2b*"
1971,38471937,"M2b*"
1971,38551809,"M2b*"
1971,38502657,"M2b*"
1971,38357249,"M2b*"
1971,38600961,"M2b*"
1972,172523777,"M2b*"
1972,172689665,"M2b*"
1972,172769537,"M2b*"
1972,172720385,"M2b*"
1972,172574977,"M2b*"
1972,172818689,"M2b*"
1973,34111745,"M2b*"
1973,34277633,"M2b*"
1973,34357505,"M2b*"
1973,34308353,"M2b*"
1973,34162945,"M2b*"
1973,34406657,"M2b*"
1974,168329473,"M2b*"
1974,168495361,"M2b*"
1974,168575233,"M2b*"
1974,168526081,"M2b*"
1974,168380673,"M2b*"
1974,168624385,"M2b*"
1975,50888961,"M2b*"
1975,51054849,"M2b*"
1975,51134721,"M2b*"
1975,51085569,"M2b*"
1975,50940161,"M2b*"
1975,51183873,"M2b*"
1976,185106689,"M2b*"
1976,185272577,"M2b*"
1976,185352449,"M2b*"
1976,185303297,"M2b*"
1976,185157889,"M2b*"
1976,185401601,"M2b*"
1977,50923777,"M2b*"
1977,51118337,"M2b*"
1977,51020033,"M2b*"
1977,51071233,"M2b*"
1977,51200257,"M2b*"
1977,50954497,"M2b*"
1978,185141505,"M2b*"
1978,185336065,"M2b*"
1978,185237761,"M2b*"
1978,185288961,"M2b*"
1978,185417985,"M2b*"
1978,185172225,"M2b*"
1979,34146561,"M2b*"
1979,34341121,"M2b*"
1979,34242817,"M2b*"
1979,34294017,"M2b*"
1979,34423041,"M2b*"
1979,34177281,"M2b*"
1980,168364289,"M2b*"
1980,168558849,"M2b*"
1980,168460545,"M2b*"
1980,168511745,"M2b*"
1980,168640769,"M2b*"
1980,168395009,"M2b*"
1981,38340865,"M2b*"
1981,38535425,"M2b*"
1981,38437121,"M2b*"
1981,38488321,"M2b*"
1981,38617345,"M2b*"
1981,38371585,"M2b*"
1982,172558593,"M2b*"
1982,172753153,"M2b*"
1982,172654849,"M2b*"
1982,172706049,"M2b*"
1982,172835073,"M2b*"
1982,172589313,"M2b*"
1983,55118081,"M2b*"
1983,55312641,"M2b*"
1983,55214337,"M2b*"
1983,55265537,"M2b*"
1983,55394561,"M2b*"
1983,55148801,"M2b*"
1984,189335809,"M2b*"
1984,189530369,"M2b*"
1984,189432065,"M2b*"
1984,189483265,"M2b*"
1984,189612289,"M2b*"
1984,189366529,"M2b*"
1985,56166657,"M1M2*"
1985,56361219,"M1M2*"
1985,56262923,"M1M2*"
1985,56314113,"M1M2*"
1985,56443139,"M1M2*"
1985,56197387,"M1M2*"
1986,190384385,"M1M2*"
1986,190578947,"M1M2*"
1986,190480651,"M1M2*"
1986,190531841,"M1M2*"
1986,190660867,"M1M2*"
1986,190415115,"M1M2*"
1987,39389441,"M1M2*"
1987,39584003,"M1M2*"
1987,39485707,"M1M2*"
1987,39536897,"M1M2*"
1987,39665923,"M1M2*"
1987,39420171,"M1M2*"
1988,173607169,"M1M2*"
1988,173801731,"M1M2*"
1988,173703435,"M1M2*"
1988,173754625,"M1M2*"
1988,173883651,"M1M2*"
1988,173637899,"M1M2*"
1989,35195137,"M1M2*"
1989,35389699,"M1M2*"
1989,35291403,"M1M2*"
1989,35342593,"M1M2*"
1989,35471619,"M1M2*"
1989,35225867,"M1M2*"
1990,169412865,"M1M2*"
1990,169607427,"M1M2*"
1990,169509131,"M1M2*"
1990,169560321,"M1M2*"
1990,169689347,"M1M2*"
1990,169443595,"M1M2*"
1991,51972353,"M1M2*"
1991,52166915,"M1M2*"
1991,52068619,"M1M2*"
1991,52119809,"M1M2*"
1991,52248835,"M1M2*"
1991,52003083,"M1M2*"
1992,186190081,"M1M2*"
1992,186384643,"M1M2*"
1992,186286347,"M1M2*"
1992,186337537,"M1M2*"
1992,186466563,"M1M2*"
1992,186220811,"M1M2*"
1993,50956545,"M2b*"
1993,51185921,"M2b*"
1993,51151105,"M2b*"
1993,51087617,"M2b*"
1993,51202305,"M2b*"
1993,51216641,"M2b*"
1994,185174273,"M2b*"
1994,185403649,"M2b*"
1994,185368833,"M2b*"
1994,185305345,"M2b*"
1994,185420033,"M2b*"
1994,185434369,"M2b*"
1995,34179329,"M2b*"
1995,34408705,"M2b*"
1995,34373889,"M2b*"
1995,34310401,"M2b*"
1995,34425089,"M2b*"
1995,34439425,"M2b*"
1996,168397057,"M2b*"
1996,168626433,"M2b*"
1996,168591617,"M2b*"
1996,168528129,"M2b*"
1996,168642817,"M2b*"
1996,168657153,"M2b*"
1997,38373633,"M2b*"
1997,38603009,"M2b*"
1997,38568193,"M2b*"
1997,38504705,"M2b*"
1997,38619393,"M2b*"
1997,38633729,"M2b*"
1998,172591361,"M2b*"
1998,172820737,"M2b*"
1998,172785921,"M2b*"
1998,172722433,"M2b*"
1998,172837121,"M2b*"
1998,172851457,"M2b*"
1999,55150849,"M2b*"
1999,55380225,"M2b*"
1999,55345409,"M2b*"
1999,55281921,"M2b*"
1999,55396609,"M2b*"
1999,55410945,"M2b*"
2000,189368577,"M2b*"
2000,189597953,"M2b*"
2000,189563137,"M2b*"
2000,189499649,"M2b*"
2000,189614337,"M2b*"
2000,189628673,"M2b*"
2001,56199425,"M2b*"
2001,56428801,"M2b*"
2001,56393987,"M2b*"
2001,56330497,"M2b*"
2001,56445185,"M2b*"
2001,56459523,"M2b*"
2002,190417153,"M2b*"
2002,190646529,"M2b*"
2002,190611715,"M2b*"
2002,190548225,"M2b*"
2002,190662913,"M2b*"
2002,190677251,"M2b*"
2003,39422209,"M2b*"
2003,39651585,"M2b*"
2003,39616771,"M2b*"
2003,39553281,"M2b*"
2003,39667969,"M2b*"
2003,39682307,"M2b*"
2004,173639937,"M2b*"
2004,173869313,"M2b*"
2004,173834499,"M2b*"
2004,173771009,"M2b*"
2004,173885697,"M2b*"
2004,173900035,"M2b*"
2005,35227905,"M2b*"
2005,35457281,"M2b*"
2005,35422467,"M2b*"
2005,35358977,"M2b*"
2005,35473665,"M2b*"
2005,35488003,"M2b*"
2006,169445633,"M2b*"
2006,169675009,"M2b*"
2006,169640195,"M2b*"
2006,169576705,"M2b*"
2006,169691393,"M2b*"
2006,169705731,"M2b*"
2007,52005121,"M2b*"
2007,52234497,"M2b*"
2007,52199683,"M2b*"
2007,52136193,"M2b*"
2007,52250881,"M2b*"
2007,52265219,"M2b*"
2008,186222849,"M2b*"
2008,186452225,"M2b*"
2008,186417411,"M2b*"
2008,186353921,"M2b*"
2008,186468609,"M2b*"
2008,186482947,"M2b*"
2009,189892864,"M2b*"
2009,190122240,"M2b*"
2009,190087426,"M2b*"
2009,190023936,"M2b*"
2009,190138624,"M2b*"
2009,190152962,"M2b*"
2010,55675136,"M2b*"
2010,55904512,"M2b*"
2010,55869698,"M2b*"
2010,55806208,"M2b*"
2010,55920896,"M2b*"
2010,55935234,"M2b*"
2011,173115648,"M2b*"
2011,173345024,"M2b*"
2011,173310210,"M2b*"
2011,173246720,"M2b*"
2011,173361408,"M2b*"
2011,173375746,"M2b*"
2012,38897920,"M2b*"
2012,39127296,"M2b*"
2012,39092482,"M2b*"
2012,39028992,"M2b*"
2012,39143680,"M2b*"
2012,39158018,"M2b*"
2013,168921344,"M2b*"
2013,169150720,"M2b*"
2013,169115906,"M2b*"
2013,169052416,"M2b*"
2013,169167104,"M2b*"
2013,169181442,"M2b*"
2014,34703616,"M2b*"
2014,34932992,"M2b*"
2014,34898178,"M2b*"
2014,34834688,"M2b*"
2014,34949376,"M2b*"
2014,34963714,"M2b*"
2015,185698560,"M2b*"
2015,185927936,"M2b*"
2015,185893122,"M2b*"
2015,185829632,"M2b*"
2015,185944320,"M2b*"
2015,185958658,"M2b*"
2016,51480832,"M2b*"
2016,51710208,"M2b*"
2016,51675394,"M2b*"
2016,51611904,"M2b*"
2016,51726592,"M2b*"
2016,51740930,"M2b*"
2017,179931525,"M2b*"
2017,180160901,"M2b*"
2017,180126119,"M2b*"
2017,180062597,"M2b*"
2017,180177285,"M2b*"
2017,180191655,"M2b*"
2018,45713797,"M2b*"
2018,45943173,"M2b*"
2018,45908391,"M2b*"
2018,45844869,"M2b*"
2018,45959557,"M2b*"
2018,45973927,"M2b*"
2019,196708805,"M2*"
2019,196938181,"M2*"
2019,196903399,"M2*"
2019,196839877,"M2*"
2019,196954565,"M2*"
2019,196968935,"M2*"
2020,62491077,"M2*"
2020,62720453,"M2*"
2020,62685671,"M2*"
2020,62622149,"M2*"
2020,62736837,"M2*"
2020,62751207,"M2*"
2021,195660229,"M2*"
2021,195889605,"M2*"
2021,195854821,"M2*"
2021,195791301,"M2*"
2021,195905989,"M2*"
2021,195920357,"M2*"
2022,61442501,"M2*"
2022,61671877,"M2*"
2022,61637093,"M2*"
2022,61573573,"M2*"
2022,61688261,"M2*"
2022,61702629,"M2*"
2023,178882949,"M2b*"
2023,179112325,"M2b*"
2023,179077541,"M2b*"
2023,179014021,"M2b*"
2023,179128709,"M2b*"
2023,179143077,"M2b*"
2024,44665221,"M2b*"
2024,44894597,"M2b*"
2024,44859813,"M2b*"
2024,44796293,"M2b*"
2024,44910981,"M2b*"
2024,44925349,"M2b*"
2025,178850181,"M1M2*"
2025,179044773,"M1M2*"
2025,178946477,"M1M2*"
2025,178997637,"M1M2*"
2025,179126693,"M1M2*"
2025,178880941,"M1M2*"
2026,44632453,"M1M2*"
2026,44827045,"M1M2*"
2026,44728749,"M1M2*"
2026,44779909,"M1M2*"
2026,44908965,"M1M2*"
2026,44663213,"M1M2*"
2027,178815405,"M1M2*"
2027,178981253,"M1M2*"
2027,179061157,"M1M2*"
2027,179012013,"M1M2*"
2027,178866565,"M1M2*"
2027,179110309,"M1M2*"
2028,44597677,"M1M2*"
2028,44763525,"M1M2*"
2028,44843429,"M1M2*"
2028,44794285,"M1M2*"
2028,44648837,"M1M2*"
2028,44892581,"M1M2*"
2029,195592685,"M1M2*"
2029,195758533,"M1M2*"
2029,195838437,"M1M2*"
2029,195789293,"M1M2*"
2029,195643845,"M1M2*"
2029,195887589,"M1M2*"
2030,61374957,"M1M2*"
2030,61540805,"M1M2*"
2030,61620709,"M1M2*"
2030,61571565,"M1M2*"
2030,61426117,"M1M2*"
2030,61669861,"M1M2*"
2031,195627461,"M1M2*"
2031,195822053,"M1M2*"
2031,195723757,"M1M2*"
2031,195774917,"M1M2*"
2031,195903973,"M1M2*"
2031,195658221,"M1M2*"
2032,61409733,"M1M2*"
2032,61604325,"M1M2*"
2032,61506029,"M1M2*"
2032,61557189,"M1M2*"
2032,61686245,"M1M2*"
2032,61440493,"M1M2*"
2033,196676037,"M1M2*"
2033,196870631,"M1M2*"
2033,196772335,"M1M2*"
2033,196823493,"M1M2*"
2033,196952551,"M1M2*"
2033,196706799,"M1M2*"
2034,62458309,"M1M2*"
2034,62652903,"M1M2*"
2034,62554607,"M1M2*"
2034,62605765,"M1M2*"
2034,62734823,"M1M2*"
2034,62489071,"M1M2*"
2035,196641263,"M1M2*"
2035,196807109,"M1M2*"
2035,196887015,"M1M2*"
2035,196837871,"M1M2*"
2035,196692421,"M1M2*"
2035,196936167,"M1M2*"
2036,62423535,"M1M2*"
2036,62589381,"M1M2*"
2036,62669287,"M1M2*"
2036,62620143,"M1M2*"
2036,62474693,"M1M2*"
2036,62718439,"M1M2*"
2037,45646255,"M1M2*"
2037,45812101,"M1M2*"
2037,45892007,"M1M2*"
2037,45842863,"M1M2*"
2037,45697413,"M1M2*"
2037,45941159,"M1M2*"
2038,179863983,"M1M2*"
2038,180029829,"M1M2*"
2038,180109735,"M1M2*"
2038,180060591,"M1M2*"
2038,179915141,"M1M2*"
2038,180158887,"M1M2*"
2039,45681029,"M1M2*"
2039,45875623,"M1M2*"
2039,45777327,"M1M2*"
2039,45828485,"M1M2*"
2039,45957543,"M1M2*"
2039,45711791,"M1M2*"
2040,179898757,"M1M2*"
2040,180093351,"M1M2*"
2040,179995055,"M1M2*"
2040,180046213,"M1M2*"
2040,180175271,"M1M2*"
2040,179929519,"M1M2*"
2041,171510021,"M1M2*"
2041,171704615,"M1M2*"
2041,171606319,"M1M2*"
2041,171657477,"M1M2*"
2041,171786535,"M1M2*"
2041,171540783,"M1M2*"
2042,37292293,"M1M2*"
2042,37486887,"M1M2*"
2042,37388591,"M1M2*"
2042,37439749,"M1M2*"
2042,37568807,"M1M2*"
2042,37323055,"M1M2*"
2043,188287237,"M1M2*"
2043,188481831,"M1M2*"
2043,188383535,"M1M2*"
2043,188434693,"M1M2*"
2043,188563751,"M1M2*"
2043,188317999,"M1M2*"
2044,54069509,"M1M2*"
2044,54264103,"M1M2*"
2044,54165807,"M1M2*"
2044,54216965,"M1M2*"
2044,54346023,"M1M2*"
2044,54100271,"M1M2*"
2045,188252463,"M1M2*"
2045,188418309,"M1M2*"
2045,188498215,"M1M2*"
2045,188449071,"M1M2*"
2045,188303621,"M1M2*"
2045,188547367,"M1M2*"
2046,54034735,"M1M2*"
2046,54200581,"M1M2*"
2046,54280487,"M1M2*"
2046,54231343,"M1M2*"
2046,54085893,"M1M2*"
2046,54329639,"M1M2*"
2047,37257519,"M1M2*"
2047,37423365,"M1M2*"
2047,37503271,"M1M2*"
2047,37454127,"M1M2*"
2047,37308677,"M1M2*"
2047,37552423,"M1M2*"
2048,171475247,"M1M2*"
2048,171641093,"M1M2*"
2048,171720999,"M1M2*"
2048,171671855,"M1M2*"
2048,171526405,"M1M2*"
2048,171770151,"M1M2*"
2049,195068388,"M2*"
2049,195234244,"M2*"
2049,195314148,"M2*"
2049,195264996,"M2*"
2049,195119556,"M2*"
2049,195363300,"M2*"
2050,60850660,"M2*"
2050,61016516,"M2*"
2050,61096420,"M2*"
2050,61047268,"M2*"
2050,60901828,"M2*"
2050,61145572,"M2*"
2051,195103172,"M2*"
2051,195297764,"M2*"
2051,195199460,"M2*"
2051,195250628,"M2*"
2051,195379684,"M2*"
2051,195133924,"M2*"
2052,60885444,"M2*"
2052,61080036,"M2*"
2052,60981732,"M2*"
2052,61032900,"M2*"
2052,61161956,"M2*"
2052,60916196,"M2*"
2053,178325892,"M2b*"
2053,178520484,"M2b*"
2053,178422180,"M2b*"
2053,178473348,"M2b*"
2053,178602404,"M2b*"
2053,178356644,"M2b*"
2054,44108164,"M2b*"
2054,44302756,"M2b*"
2054,44204452,"M2b*"
2054,44255620,"M2b*"
2054,44384676,"M2b*"
2054,44138916,"M2b*"
2055,178291108,"M2b*"
2055,178456964,"M2b*"
2055,178536868,"M2b*"
2055,178487716,"M2b*"
2055,178342276,"M2b*"
2055,178586020,"M2b*"
2056,44073380,"M2b*"
2056,44239236,"M2b*"
2056,44319140,"M2b*"
2056,44269988,"M2b*"
2056,44124548,"M2b*"
2056,44368292,"M2b*"
2057,178358660,"M2b*"
2057,178588036,"M2b*"
2057,178553252,"M2b*"
2057,178489732,"M2b*"
2057,178604420,"M2b*"
2057,178618788,"M2b*"
2058,44140932,"M2b*"
2058,44370308,"M2b*"
2058,44335524,"M2b*"
2058,44272004,"M2b*"
2058,44386692,"M2b*"
2058,44401060,"M2b*"
2059,195135940,"M2*"
2059,195365316,"M2*"
2059,195330532,"M2*"
2059,195267012,"M2*"
2059,195381700,"M2*"
2059,195396068,"M2*"
2060,60918212,"M2*"
2060,61147588,"M2*"
2060,61112804,"M2*"
2060,61049284,"M2*"
2060,61163972,"M2*"
2060,61178340,"M2*"
2061,196184516,"M2*"
2061,196413892,"M2*"
2061,196379110,"M2*"
2061,196315588,"M2*"
2061,196430276,"M2*"
2061,196444646,"M2*"
2062,61966788,"M2*"
2062,62196164,"M2*"
2062,62161382,"M2*"
2062,62097860,"M2*"
2062,62212548,"M2*"
2062,62226918,"M2*"
2063,179407236,"M2b*"
2063,179636612,"M2b*"
2063,179601830,"M2b*"
2063,179538308,"M2b*"
2063,179652996,"M2b*"
2063,179667366,"M2b*"
2064,45189508,"M2b*"
2064,45418884,"M2b*"
2064,45384102,"M2b*"
2064,45320580,"M2b*"
2064,45435268,"M2b*"
2064,45449638,"M2b*"
2065,196116966,"M2*"
2065,196282820,"M2*"
2065,196362726,"M2*"
2065,196313574,"M2*"
2065,196168132,"M2*"
2065,196411878,"M2*"
2066,61899238,"M2*"
2066,62065092,"M2*"
2066,62144998,"M2*"
2066,62095846,"M2*"
2066,61950404,"M2*"
2066,62194150,"M2*"
2067,196151748,"M2*"
2067,196346342,"M2*"
2067,196248038,"M2*"
2067,196299204,"M2*"
2067,196428262,"M2*"
2067,196182502,"M2*"
2068,61934020,"M2*"
2068,62128614,"M2*"
2068,62030310,"M2*"
2068,62081476,"M2*"
2068,62210534,"M2*"
2068,61964774,"M2*"
2069,45156740,"M2b*"
2069,45351334,"M2b*"
2069,45253030,"M2b*"
2069,45304196,"M2b*"
2069,45433254,"M2b*"
2069,45187494,"M2b*"
2070,179374468,"M2b*"
2070,179569062,"M2b*"
